,src,trg,time
51065,1493,1713,1088810818
51066,393,1190,1088811704
51067,557,525,1088812469
51068,1346,1433,1088813194
51069,652,1629,1088813368
51070,1158,1072,1088814093
51071,557,708,1088814481
51072,1713,1546,1088816501
51073,809,847,1088817971
51074,303,167,1088819985
51075,242,783,1088821010
51076,242,787,1088821059
51077,1520,63,1088833465
51078,85,1434,1088838799
51079,525,557,1088842352
51080,1431,431,1088842807
51081,81,1434,1088848720
51082,1346,1314,1088848932
51083,843,249,1088849665
51084,249,983,1088850790
51085,1713,1387,1088850866
51086,1387,1713,1088851065
51087,1713,1387,1088851183
51088,249,843,1088851410
51089,1387,1713,1088851472
51090,1713,1387,1088851488
51091,431,1431,1088851543
51092,249,175,1088851604
51093,1548,1713,1088853123
51094,843,249,1088853459
51095,95,561,1088853616
51096,843,1237,1088853719
51097,249,843,1088853854
51098,249,44,1088854006
51099,1472,1346,1088854465
51100,1647,1297,1088856824
51101,1500,708,1088857263
51102,1713,1548,1088857507
51103,1730,1713,1088858478
51104,249,1730,1088858750
51105,249,809,1088858774
51106,809,249,1088858855
51107,249,809,1088859034
51108,1548,1713,1088860000
51109,193,63,1088860276
51110,847,809,1088860513
51111,44,249,1088860668
51112,394,1190,1088861383
51113,249,44,1088861733
51114,429,191,1088861740
51115,582,1343,1088862094
51116,582,1436,1088862145
51117,249,582,1088862603
51118,447,1667,1088863555
51119,768,1280,1088863654
51120,1713,1548,1088863928
51121,249,969,1088864281
51122,1713,249,1088864392
51123,1713,809,1088864431
51124,1713,1730,1088864460
51125,697,214,1088864638
51126,1713,697,1088864660
51127,697,1713,1088864695
51128,1713,697,1088864738
51129,1713,1118,1088865055
51130,249,1713,1088865077
51131,1713,36,1088865511
51132,697,1713,1088865865
51133,224,175,1088866029
51134,249,32,1088866400
51135,32,249,1088866619
51136,32,1488,1088866654
51137,32,697,1088866700
51138,847,969,1088866747
51139,32,312,1088866996
51140,249,32,1088867108
51141,32,249,1088867324
51142,32,1231,1088867365
51143,249,32,1088867380
51144,462,713,1088867610
51145,462,1713,1088867661
51146,32,249,1088867703
51147,249,32,1088867758
51148,32,249,1088867858
51149,249,32,1088867953
51150,1237,843,1088868742
51151,1509,42,1088869232
51152,1730,249,1088869758
51153,1730,1713,1088869802
51154,1713,1730,1088870130
51155,32,393,1088870816
51156,1346,1472,1088871991
51157,1647,482,1088872887
51158,1736,318,1088872938
51159,1736,109,1088873028
51160,249,1730,1088873158
51161,249,1629,1088873183
51162,1713,1629,1088873239
51163,249,1312,1088873663
51164,249,1111,1088873972
51165,1111,249,1088874073
51166,482,1647,1088874082
51167,249,1111,1088874221
51168,1111,249,1088874373
51169,249,1111,1088874458
51170,249,569,1088875039
51171,1667,447,1088875672
51172,249,598,1088875966
51173,1713,598,1088876003
51174,741,495,1088876036
51175,1713,1130,1088876573
51176,1713,975,1088876739
51177,975,1713,1088876948
51178,1713,975,1088876977
51179,1713,1346,1088877531
51180,975,1713,1088878275
51181,249,1546,1088879060
51182,249,1255,1088879600
51183,249,1624,1088880691
51184,249,1665,1088881101
51185,249,393,1088882063
51186,393,249,1088882097
51187,525,32,1088883355
51188,525,155,1088883485
51189,1190,394,1088883737
51190,843,249,1088884187
51191,843,1237,1088884211
51192,1730,249,1088885296
51193,1346,1713,1088885407
51194,1346,719,1088885486
51195,969,249,1088886209
51196,1725,969,1088886338
51197,969,847,1088886395
51198,969,1725,1088886485
51199,969,739,1088887166
51200,561,95,1088887800
51201,249,969,1088888619
51202,155,525,1088888794
51203,249,1542,1088889229
51204,249,1485,1088889349
51205,468,537,1088889788
51206,32,525,1088889966
51207,1725,969,1088890861
51208,249,1673,1088891020
51209,1713,969,1088891068
51210,249,378,1088891085
51211,1713,378,1088891152
51212,375,167,1088891400
51213,1231,32,1088891415
51214,557,843,1088891499
51215,1130,1713,1088892439
51216,1624,725,1088892950
51217,1624,249,1088892986
51218,447,1667,1088894098
51219,1713,1029,1088894965
51220,1118,1713,1088894975
51221,1713,1118,1088895010
51222,1118,1713,1088895027
51223,1733,1713,1088896522
51224,847,969,1088897648
51225,1713,1644,1088897678
51226,1280,768,1088902637
51227,809,249,1088904801
51228,809,847,1088904835
51229,809,1713,1088904859
51230,167,1409,1088917528
51231,1431,431,1088922685
51232,969,1725,1088930209
51233,249,212,1088931412
51234,212,249,1088932487
51235,212,303,1088932664
51236,525,32,1088932712
51237,249,212,1088932729
51238,525,155,1088932973
51239,430,536,1088933165
51240,430,194,1088933263
51241,430,277,1088933301
51242,430,638,1088933318
51243,430,69,1088933332
51244,430,297,1088933343
51245,430,72,1088933366
51246,430,323,1088933374
51247,430,475,1088933407
51248,430,27,1088933465
51249,430,44,1088933480
51250,430,144,1088933489
51251,430,8,1088933581
51252,430,175,1088933677
51253,430,97,1088933754
51254,430,260,1088933806
51255,430,220,1088933842
51256,249,1395,1088933991
51257,249,997,1088934008
51258,1713,536,1088934819
51259,1713,809,1088934994
51260,1713,1737,1088935072
51261,1314,1346,1088935829
51262,1346,1314,1088935974
51263,615,245,1088936084
51264,1644,1713,1088936231
51265,1713,1644,1088936292
51266,1181,620,1088936872
51267,1158,1072,1088937776
51268,431,1431,1088938274
51269,431,396,1088938317
51270,1540,48,1088939973
51271,1540,781,1088940085
51272,9,1343,1088940207
51273,9,1731,1088940214
51274,1540,518,1088940348
51275,1488,32,1088940433
51276,809,1713,1088940581
51277,242,1178,1088940696
51278,245,615,1088942199
51279,1713,809,1088942631
51280,1713,474,1088947010
51281,1540,1738,1088947080
51282,32,1488,1088947631
51283,32,474,1088947699
51284,1548,1713,1088948729
51285,1713,1548,1088951278
51286,72,430,1088951356
51287,1647,482,1088951467
51288,1647,714,1088951588
51289,1644,1713,1088951871
51290,1713,1644,1088951996
51291,1713,1647,1088952071
51292,1647,1713,1088952329
51293,1738,1540,1088952825
51294,1713,1647,1088953227
51295,1343,1113,1088953328
51296,1343,582,1088953379
51297,1343,9,1088953435
51298,1644,1713,1088953456
51299,1713,1644,1088953656
51300,1644,1713,1088953985
51301,1181,620,1088955617
51302,175,224,1088955819
51303,620,1181,1088957355
51304,191,429,1088957679
51305,191,952,1088957756
51306,209,1699,1088958772
51307,394,1190,1088958921
51308,1713,61,1088959899
51309,620,1644,1088959962
51310,1434,81,1088960087
51311,1434,85,1088960154
51312,1434,1679,1088960291
51313,620,27,1088960319
51314,1434,1312,1088960983
51315,1434,1562,1088961260
51316,1434,1312,1088962095
51317,1540,1738,1088962192
51318,1181,620,1088962995
51319,1509,1624,1088964498
51320,620,1181,1088964521
51321,342,523,1088965737
51322,708,1713,1088970528
51323,708,557,1088970640
51324,708,1500,1088970805
51325,1713,1739,1088971485
51326,1667,1231,1088972420
51327,233,193,1088972713
51328,443,32,1088973182
51329,443,1409,1088973504
51330,443,42,1088973642
51331,1142,1415,1088974067
51332,199,1739,1088975070
51333,97,726,1088975205
51334,1562,1434,1088975614
51335,1739,1713,1088975619
51336,1739,199,1088975742
51337,63,193,1088976041
51338,63,1520,1088976058
51339,415,997,1088976117
51340,204,456,1088978355
51341,32,443,1088978476
51342,9,1343,1088978750
51343,809,1713,1088979389
51344,1406,495,1088979526
51345,959,699,1088980679
51346,1713,809,1088981514
51347,1042,32,1088982430
51348,1472,1346,1088982563
51349,843,557,1088982639
51350,620,1487,1088982800
51351,858,701,1088982907
51352,1520,63,1088983542
51353,283,69,1088984975
51354,878,783,1088985090
51355,48,1540,1088985265
51356,1485,249,1088985352
51357,249,1485,1088985731
51358,1346,1472,1088986059
51359,540,1142,1089000486
51360,1,312,1089000508
51361,719,1346,1089003906
51362,1575,142,1089013129
51363,249,502,1089013800
51364,249,1344,1089014484
51365,1509,1680,1089015332
51366,249,809,1089015438
51367,809,1713,1089015515
51368,809,249,1089015533
51369,249,809,1089015576
51370,809,249,1089015644
51371,249,809,1089015720
51372,809,249,1089015816
51373,249,809,1089015844
51374,249,1244,1089016747
51375,1244,249,1089016778
51376,249,561,1089017472
51377,561,249,1089018012
51378,163,986,1089018116
51379,249,561,1089018120
51380,249,394,1089018164
51381,9,1338,1089018530
51382,249,1231,1089019007
51383,708,281,1089020399
51384,474,249,1089020415
51385,482,1647,1089020461
51386,249,474,1089020708
51387,249,708,1089020813
51388,474,249,1089021236
51389,249,474,1089021658
51390,415,997,1089021733
51391,95,1387,1089022337
51392,214,697,1089022677
51393,1540,1379,1089022913
51394,1344,249,1089022916
51395,249,474,1089022930
51396,249,1302,1089023462
51397,67,1338,1089023663
51398,249,1739,1089024050
51399,409,1713,1089024268
51400,1713,409,1089024348
51401,220,430,1089025031
51402,474,249,1089025194
51403,474,1158,1089025252
51404,1181,620,1089025836
51405,160,429,1089026355
51406,160,1181,1089026379
51407,1021,1069,1089026856
51408,1732,259,1089027101
51409,1346,719,1089027659
51410,249,61,1089027871
51411,1540,48,1089028000
51412,1540,47,1089028052
51413,342,523,1089029691
51414,1472,1346,1089029979
51415,249,97,1089030298
51416,27,430,1089030723
51417,394,249,1089031010
51418,249,394,1089031618
51419,1713,809,1089032514
51420,308,1346,1089033068
51421,27,620,1089036683
51422,1158,474,1089038313
51423,312,194,1089040147
51424,1713,525,1089040468
51425,525,1713,1089040512
51426,1343,9,1089040570
51427,1713,525,1089040592
51428,525,1713,1089040788
51429,525,1713,1089040808
51430,1713,525,1089040808
51431,525,1713,1089040832
51432,1713,525,1089040853
51433,1713,525,1089040867
51434,1190,394,1089041560
51435,1190,393,1089041665
51436,1190,1111,1089041818
51437,697,214,1089041940
51438,67,697,1089042007
51439,48,1540,1089042528
51440,1240,809,1089043328
51441,474,1158,1089044006
51442,389,249,1089044262
51443,1739,249,1089044265
51444,249,1739,1089044427
51445,1548,1713,1089045282
51446,1740,504,1089045303
51447,249,1136,1089045350
51448,1647,1713,1089046204
51449,1647,482,1089046237
51450,1181,249,1089048342
51451,1387,95,1089048621
51452,1387,1713,1089048647
51453,1713,1548,1089049181
51454,1713,1647,1089049241
51455,1346,1472,1089049654
51456,1713,1346,1089049825
51457,1408,1624,1089049828
51458,1026,1713,1089050843
51459,1026,1716,1089050861
51460,1346,1713,1089051031
51461,1713,1346,1089051155
51462,1713,1026,1089051207
51463,214,697,1089052181
51464,1295,431,1089053525
51465,1713,599,1089053739
51466,768,1280,1089053904
51467,249,678,1089054409
51468,1713,1733,1089054478
51469,482,1647,1089055898
51470,52,1698,1089056182
51471,249,865,1089056544
51472,249,52,1089056808
51473,474,32,1089057801
51474,474,1713,1089057818
51475,249,44,1089058533
51476,249,1142,1089058565
51477,1142,249,1089058645
51478,249,1142,1089058719
51479,1231,1738,1089058942
51480,1231,984,1089058989
51481,1231,249,1089059025
51482,1255,1342,1089059043
51483,1142,540,1089059190
51484,1142,249,1089059243
51485,1285,1190,1089059354
51486,249,1142,1089059370
51487,249,1280,1089059502
51488,1285,1644,1089059575
51489,1285,1387,1089059698
51490,1280,768,1089059752
51491,1280,249,1089059764
51492,1644,1285,1089059947
51493,1285,27,1089060010
51494,1644,620,1089060155
51495,557,708,1089060208
51496,1142,249,1089060282
51497,1285,1644,1089060285
51498,249,1142,1089060310
51499,1644,1285,1089060855
51500,557,843,1089060994
51501,1738,1231,1089061037
51502,1727,143,1089061180
51503,843,557,1089061348
51504,557,1280,1089061487
51505,843,1237,1089061560
51506,1644,1285,1089061631
51507,557,843,1089061702
51508,1285,1644,1089061733
51509,1285,1644,1089061786
51510,494,389,1089062232
51511,1285,437,1089062322
51512,708,557,1089062430
51513,1285,708,1089062432
51514,1282,1647,1089062520
51515,708,1285,1089062527
51516,1285,708,1089062587
51517,557,1644,1089062814
51518,557,708,1089062988
51519,494,389,1089063362
51520,32,474,1089063981
51521,9,1343,1089064156
51522,984,1231,1089065085
51523,1472,1346,1089065239
51524,843,557,1089065366
51525,249,42,1089065746
51526,377,95,1089065831
51527,1026,1713,1089065892
51528,193,233,1089066405
51529,193,1434,1089066514
51530,193,393,1089066537
51531,557,843,1089066877
51532,249,518,1089068204
51533,1713,1652,1089068670
51534,1158,474,1089068778
51535,598,652,1089069738
51536,843,557,1089070178
51537,1673,249,1089070229
51538,1346,1472,1089070515
51539,1713,1280,1089071875
51540,95,1387,1089071877
51541,1713,1585,1089071896
51542,1280,1713,1089072043
51543,1585,1713,1089072049
51544,1713,1585,1089072193
51545,1585,1568,1089072207
51546,1585,1713,1089072347
51547,1713,1585,1089072450
51548,1713,462,1089072575
51549,1585,1713,1089072640
51550,1713,1585,1089072713
51551,1713,1665,1089073099
51552,95,447,1089073502
51553,726,97,1089074567
51554,189,483,1089074790
51555,1717,1739,1089077234
51556,540,1142,1089078297
51557,95,626,1089079281
51558,163,1026,1089079462
51559,95,561,1089079580
51560,95,1161,1089079800
51561,95,960,1089079893
51562,95,1673,1089079965
51563,719,1346,1089080166
51564,95,719,1089080957
51565,27,1285,1089096882
51566,1395,249,1089098597
51567,495,741,1089099896
51568,495,1406,1089099948
51569,620,1181,1089100664
51570,620,27,1089100864
51571,1346,719,1089101376
51572,708,557,1089102584
51573,36,1713,1089103377
51574,1713,36,1089103543
51575,27,620,1089105861
51576,1342,1343,1089106365
51577,1713,708,1089106438
51578,1059,713,1089107162
51579,1142,540,1089107378
51580,281,708,1089109962
51581,1231,984,1089110364
51582,617,1713,1089110773
51583,1713,617,1089111123
51584,1713,617,1089111325
51585,617,1713,1089111968
51586,1713,617,1089112069
51587,984,1231,1089112281
51588,1728,312,1089115222
51589,1713,561,1089115544
51590,1728,312,1089115557
51591,561,95,1089116210
51592,561,249,1089116380
51593,561,1713,1089116475
51594,63,1520,1089116554
51595,1540,48,1089117195
51596,1540,1520,1089117216
51597,1285,27,1089117765
51598,1285,1313,1089117850
51599,1509,1285,1089118056
51600,1285,1509,1089118295
51601,1688,277,1089118483
51602,1688,1647,1089118536
51603,1136,249,1089118682
51604,48,1540,1089121078
51605,95,561,1089121289
51606,249,1395,1089122358
51607,249,1136,1089122388
51608,1158,1072,1089123617
51609,1713,143,1089124196
51610,143,1727,1089124219
51611,143,1713,1089124250
51612,809,1240,1089124462
51613,1231,984,1089124983
51614,1540,48,1089125301
51615,1713,143,1089126109
51616,1181,620,1089126944
51617,518,249,1089127082
51618,124,1255,1089127216
51619,652,598,1089127483
51620,652,598,1089127757
51621,1313,1285,1089128019
51622,557,708,1089128076
51623,1346,346,1089128205
51624,1415,1142,1089128226
51625,143,1713,1089129055
51626,1488,32,1089130119
51627,1727,143,1089130570
51628,249,1488,1089131419
51629,249,725,1089131453
51630,474,32,1089131720
51631,474,1158,1089131777
51632,1624,1509,1089131856
51633,1488,249,1089131869
51634,249,1488,1089131894
51635,1624,1408,1089131920
51636,249,1488,1089132361
51637,1029,1713,1089132480
51638,1513,1737,1089132879
51639,1513,1737,1089132909
51640,1237,843,1089132911
51641,1737,219,1089132929
51642,1737,219,1089132929
51643,1513,1737,1089132943
51644,1737,277,1089133217
51645,1737,1127,1089133288
51646,1737,1255,1089133400
51647,144,430,1089133448
51648,1127,1251,1089133468
51649,1737,1255,1089133500
51650,32,1488,1089133523
51651,1737,1408,1089133690
51652,1737,1513,1089133765
51653,1343,9,1089133808
51654,1737,1157,1089134201
51655,1737,415,1089134273
51656,1737,415,1089134345
51657,1343,1342,1089134357
51658,1343,1342,1089134489
51659,249,1343,1089134721
51660,1737,220,1089134978
51661,1667,799,1089135894
51662,1667,144,1089135935
51663,799,1667,1089136142
51664,1343,249,1089136425
51665,561,95,1089136461
51666,713,884,1089137800
51667,713,727,1089137861
51668,1255,124,1089137871
51669,713,1059,1089137957
51670,1255,1737,1089138042
51671,249,1343,1089139031
51672,249,394,1089139244
51673,1408,1737,1089141837
51674,1408,1624,1089141843
51675,1395,341,1089142412
51676,1136,249,1089142651
51677,249,1136,1089143135
51678,415,1737,1089143167
51679,1142,1415,1089143584
51680,1713,143,1089144216
51681,1406,495,1089144233
51682,1472,1346,1089145033
51683,1346,1472,1089145571
51684,447,95,1089147493
51685,714,1647,1089147879
51686,878,537,1089148016
51687,249,868,1089148157
51688,1009,1585,1089148236
51689,1713,1029,1089148320
51690,537,468,1089148379
51691,537,878,1089148756
51692,1009,27,1089148858
51693,1713,1026,1089148906
51694,495,1406,1089148967
51695,595,191,1089149211
51696,1346,518,1089149271
51697,878,537,1089149363
51698,1009,1346,1089150323
51699,708,281,1089150538
51700,1009,537,1089150834
51701,249,708,1089151119
51702,1346,1009,1089151335
51703,249,1731,1089151573
51704,191,595,1089152005
51705,1332,1545,1089152777
51706,81,1434,1089152945
51707,557,843,1089154601
51708,1562,809,1089155146
51709,809,1562,1089157284
51710,1562,809,1089157915
51711,788,9,1089158102
51712,788,67,1089158138
51713,1713,788,1089158151
51714,1713,938,1089158283
51715,843,557,1089159046
51716,1240,809,1089159378
51717,1632,1039,1089162358
51718,809,1562,1089179755
51719,809,1240,1089179937
51720,27,1009,1089179940
51721,809,847,1089180070
51722,792,1036,1089180213
51723,27,1285,1089184006
51724,281,708,1089184899
51725,518,1346,1089189147
51726,211,525,1089189509
51727,525,211,1089189593
51728,211,525,1089189649
51729,525,211,1089189732
51730,525,211,1089189865
51731,812,378,1089190583
51732,812,378,1089190588
51733,620,1181,1089193441
51734,1190,1285,1089194261
51735,48,1540,1089197041
