src,trg,time
5320,5317,1155402662.0
3908,8630,1155403882.0
8180,4292,1155410692.0
738,2297,1155411176.0
15353,1240,1155415142.0
12740,4870,1155423328.0
3819,3290,1155425001.0
4506,1709,1155426293.0
5351,1709,1155426431.0
7525,5441,1155426991.0
8378,5993,1155427934.0
9215,8402,1155428083.0
12009,12007,1155428597.0
14137,5620,1155428721.0
9215,7894,1155430327.0
4506,1709,1155430834.0
115,126,1155431612.0
15198,6777,1155431779.0
23019,9702,1155432725.0
6404,6402,1155432837.0
6850,14935,1155433330.0
415,8087,1155433370.0
8087,415,1155433477.0
5993,8378,1155434205.0
406,2804,1155434561.0
15353,2038,1155435054.0
8735,8833,1155435063.0
1511,21703,1155435366.0
6842,8506,1155436514.0
3423,3978,1155436840.0
22227,21789,1155438531.0
21638,16273,1155438908.0
9215,9214,1155439961.0
9215,313,1155440035.0
776,1766,1155440223.0
7506,5128,1155440416.0
7139,4971,1155440826.0
5032,9710,1155441633.0
5552,15030,1155442393.0
9215,5093,1155442755.0
1441,5618,1155443436.0
9215,8606,1155443630.0
12688,8606,1155443769.0
6308,4786,1155444803.0
8378,17416,1155446153.0
5097,3374,1155446297.0
532,3374,1155446337.0
6264,3374,1155446575.0
5618,1441,1155446705.0
11075,22803,1155447085.0
9215,5100,1155447636.0
2930,18496,1155447718.0
8378,8377,1155448200.0
8378,21135,1155448242.0
9215,14084,1155448717.0
9710,5032,1155448870.0
19449,9188,1155449340.0
9840,23713,1155449858.0
2566,2565,1155449863.0
27067,10220,1155450076.0
1070,1071,1155451411.0
8591,8592,1155451978.0
1511,14052,1155452372.0
6113,7983,1155452542.0
9215,17045,1155452760.0
21262,716,1155453051.0
10468,10487,1155453064.0
6647,13435,1155453300.0
17441,20180,1155454403.0
9215,1897,1155454924.0
16790,16787,1155454943.0
8735,12550,1155454952.0
14137,8895,1155455348.0
1723,488,1155456066.0
10356,6716,1155456367.0
5898,4903,1155456886.0
4248,14835,1155457078.0
20022,582,1155458914.0
15942,10743,1155459628.0
15353,11791,1155461214.0
19062,5106,1155461289.0
23019,9702,1155461695.0
23377,8855,1155462962.0
6720,1565,1155463512.0
9215,1908,1155463943.0
863,4917,1155464082.0
1906,13013,1155464443.0
9215,13056,1155464835.0
15028,12056,1155465491.0
20339,15420,1155465924.0
3610,3581,1155466444.0
12688,7516,1155467980.0
1723,499,1155468032.0
11162,15258,1155469379.0
12834,215,1155469735.0
11520,489,1155470077.0
13013,1906,1155470566.0
11664,5993,1155471096.0
15353,11786,1155472580.0
6049,21336,1155473487.0
24999,27350,1155474258.0
779,574,1155474663.0
3521,8853,1155476313.0
1709,5351,1155476406.0
3819,1085,1155477245.0
49372,420,1155477750.0
26766,4163,1155478278.0
5994,5988,1155478291.0
8412,7046,1155478614.0
11079,13435,1155478622.0
26216,3879,1155479164.0
11075,5035,1155480238.0
21262,21260,1155480266.0
1950,11702,1155481728.0
10487,10468,1155481909.0
8455,2436,1155483012.0
8412,2436,1155483041.0
3430,3424,1155484090.0
1916,9946,1155484320.0
10678,3870,1155484743.0
25421,3815,1155486227.0
27611,3815,1155486441.0
15232,5398,1155488022.0
8959,377,1155489335.0
863,4917,1155490088.0
4533,4870,1155490294.0
8858,12411,1155491020.0
5554,13357,1155491637.0
882,21319,1155492638.0
4138,4429,1155493346.0
13542,3366,1155504078.0
15258,11162,1155504673.0
5351,1709,1155508389.0
4903,5898,1155511851.0
12429,17205,1155516343.0
17207,17205,1155516476.0
298,8282,1155516684.0
16796,12827,1155516771.0
10541,1230,1155518723.0
16787,16790,1155519299.0
414,407,1155519979.0
17168,17727,1155520744.0
5428,3986,1155520759.0
25420,11882,1155521348.0
11247,11234,1155521433.0
6647,13435,1155522170.0
15891,3563,1155522211.0
4333,19684,1155522575.0
19683,19684,1155522930.0
8949,41041,1155523006.0
19653,19684,1155523085.0
17168,6053,1155523397.0
450,5413,1155523909.0
8180,4855,1155524378.0
6053,17168,1155524380.0
23672,4183,1155524463.0
1595,1021,1155524544.0
17727,17168,1155524822.0
28018,10385,1155524967.0
5755,9277,1155525604.0
17207,17205,1155525876.0
15353,3584,1155528916.0
3608,3584,1155529222.0
3521,8853,1155529788.0
5755,4697,1155531662.0
1514,607,1155531820.0
1916,11787,1155531937.0
5056,6262,1155532350.0
607,1514,1155532462.0
11065,19936,1155533321.0
11079,3728,1155533365.0
3728,11079,1155533627.0
11079,3728,1155534486.0
3728,11079,1155534963.0
15262,6945,1155535020.0
24154,6945,1155535229.0
11079,3728,1155535537.0
21262,723,1155535704.0
21262,723,1155535780.0
6140,6945,1155535910.0
3728,11079,1155537319.0
18238,18615,1155537394.0
20774,8630,1155537409.0
10030,7979,1155537416.0
8412,5013,1155537595.0
8412,5053,1155539132.0
6262,5056,1155539361.0
11162,15258,1155539570.0
8412,5032,1155539738.0
16190,16195,1155540137.0
8591,8592,1155540440.0
15258,11162,1155541446.0
1906,13013,1155542074.0
8412,1920,1155542476.0
11162,15258,1155542975.0
17819,2011,1155543930.0
3905,3914,1155545067.0
26766,4163,1155545189.0
5032,9690,1155545803.0
1916,5106,1155546103.0
26766,4163,1155546307.0
1709,4506,1155546352.0
19108,5106,1155546696.0
5912,4506,1155546843.0
15310,13099,1155550937.0
4122,2022,1155551449.0
5048,8029,1155551982.0
10044,8029,1155552072.0
14310,12638,1155552528.0
1418,5851,1155553248.0
17168,15746,1155553264.0
8029,5048,1155553363.0
17168,1562,1155553692.0
17168,14163,1155554009.0
6258,679,1155554071.0
15746,17168,1155554453.0
1562,17168,1155554496.0
14163,17168,1155554521.0
5119,14884,1155554750.0
10044,2501,1155554784.0
8412,94,1155554897.0
3450,1712,1155555606.0
4506,5912,1155555822.0
6258,679,1155555862.0
8412,1211,1155556088.0
13795,19615,1155556865.0
7957,26399,1155556914.0
6426,7035,1155557202.0
4430,4427,1155557591.0
14605,14194,1155557934.0
13289,12641,1155557956.0
6840,8512,1155557967.0
8858,1240,1155558312.0
2935,37305,1155558468.0
13357,5554,1155558592.0
1720,9324,1155559074.0
18532,4182,1155559496.0
15258,11162,1155560608.0
11506,11125,1155560877.0
6310,7659,1155561896.0
15295,8115,1155562312.0
6363,15251,1155562395.0
146,482,1155563017.0
27436,20320,1155563497.0
8412,5089,1155563506.0
40148,27436,1155563960.0
1204,2029,1155564645.0
21827,8853,1155564676.0
3914,3905,1155564741.0
717,7781,1155567164.0
489,11520,1155567618.0
15219,18964,1155570007.0
18006,24766,1155570676.0
11520,489,1155572733.0
8561,6406,1155574652.0
9697,17505,1155581013.0
7161,1228,1155581143.0
12148,27673,1155582317.0
9802,27673,1155582594.0
8937,9388,1155592627.0
5442,2294,1155594140.0
14884,20845,1155594536.0
9697,5032,1155594642.0
425,2674,1155595119.0
17169,12212,1155595533.0
17583,12212,1155595591.0
1770,1761,1155595822.0
17501,2412,1155595854.0
4733,1761,1155595871.0
9394,9771,1155597109.0
5884,5837,1155597273.0
6707,1600,1155597816.0
6310,18615,1155598366.0
16669,13909,1155599398.0
12212,17169,1155599748.0
21261,27048,1155600129.0
8729,496,1155600663.0
8591,8592,1155601402.0
14966,16514,1155601472.0
3490,29560,1155602224.0
5554,13597,1155602389.0
6258,679,1155603394.0
22870,22869,1155603495.0
5435,9690,1155604480.0
18615,6310,1155605305.0
19689,19653,1155605779.0
407,414,1155606120.0
1600,6707,1155606172.0
3761,7478,1155606454.0
2912,12329,1155607038.0
10025,13095,1155607849.0
425,1878,1155607915.0
2371,18322,1155608363.0
791,12410,1155608663.0
425,8925,1155609753.0
3373,521,1155610618.0
13095,10025,1155611048.0
6113,1181,1155611542.0
897,3012,1155613357.0
14797,14791,1155613626.0
13304,4220,1155613986.0
14081,3889,1155614366.0
27127,10881,1155614455.0
275,241,1155614662.0
17630,528,1155614812.0
27127,10881,1155615040.0
14791,14797,1155615075.0
5317,5320,1155615141.0
8498,4392,1155615378.0
4220,13304,1155615433.0
2517,1127,1155616500.0
5386,5377,1155617595.0
8927,14520,1155617853.0
12441,3430,1155618533.0
17485,7665,1155618577.0
9940,9946,1155618762.0
6727,7441,1155618784.0
16790,16791,1155619093.0
13410,19499,1155619230.0
2935,1532,1155619991.0
14196,2892,1155620715.0
1917,14095,1155622282.0
6707,1600,1155622800.0
5361,7062,1155623600.0
132,429,1155623865.0
1600,6707,1155624009.0
16561,20337,1155624245.0
6264,12969,1155624340.0
2696,14555,1155624419.0
8180,4292,1155624473.0
1899,9797,1155624772.0
1720,9324,1155625069.0
26973,24533,1155626141.0
4840,3093,1155626627.0
4734,4744,1155626916.0
8886,4378,1155627151.0
8402,9215,1155627154.0
7894,9215,1155627197.0
9214,9215,1155627336.0
4473,4598,1155627551.0
8623,13362,1155627815.0
405,390,1155627844.0
14084,9215,1155627857.0
283,5266,1155627920.0
17045,9215,1155627924.0
1897,9215,1155627957.0
6310,18615,1155628142.0
1908,9215,1155628231.0
13056,9215,1155628246.0
17864,215,1155629725.0
13284,4428,1155629754.0
20012,18917,1155630106.0
15169,11013,1155631312.0
390,405,1155631583.0
1532,2935,1155632092.0
884,866,1155632175.0
20012,18917,1155632655.0
27048,21261,1155632966.0
12634,2030,1155633155.0
405,390,1155633165.0
10018,22116,1155633523.0
16791,16790,1155634667.0
1280,1281,1155634893.0
9585,5915,1155635045.0
18615,6310,1155635607.0
9476,14792,1155635696.0
2286,2277,1155636184.0
12968,6261,1155636430.0
8119,6261,1155636465.0
2286,2277,1155636710.0
21369,12649,1155637758.0
31286,17394,1155637758.0
20012,18917,1155638166.0
11162,15258,1155638745.0
1600,6707,1155638900.0
7067,9851,1155639987.0
9840,9851,1155640106.0
9850,9851,1155640117.0
9857,9851,1155640128.0
9825,9851,1155640150.0
9839,9851,1155640173.0
17426,7280,1155640961.0
2277,2286,1155641037.0
5915,9585,1155641549.0
14095,1917,1155641602.0
7202,2199,1155641743.0
2767,17430,1155641905.0
884,893,1155642843.0
9585,5915,1155642916.0
17866,6807,1155643065.0
1554,11077,1155644149.0
14605,3423,1155644517.0
22199,21980,1155644761.0
10098,1719,1155644907.0
884,899,1155644960.0
14884,5119,1155644973.0
3889,14081,1155645075.0
13282,4789,1155645166.0
7439,4789,1155645238.0
21980,22199,1155645482.0
22199,21980,1155645590.0
21328,21260,1155645744.0
21980,22199,1155645798.0
4271,21713,1155646133.0
23377,18917,1155646831.0
8855,8853,1155647015.0
21262,716,1155647876.0
5851,1418,1155647879.0
21262,716,1155647910.0
1211,23657,1155648025.0
2117,2137,1155648264.0
23409,3433,1155648389.0
425,5381,1155648915.0
18901,21587,1155649034.0
2898,553,1155649216.0
11973,4909,1155650946.0
7410,4909,1155650981.0
14081,3889,1155651362.0
4616,5867,1155651945.0
8561,14132,1155652363.0
14793,12329,1155652823.0
20113,26539,1155654782.0
10098,1719,1155654950.0
12910,1228,1155655163.0
2285,2675,1155655465.0
20102,20101,1155655485.0
3728,11079,1155657200.0
5121,17764,1155657813.0
2137,2117,1155659083.0
3423,14605,1155659980.0
21261,27048,1155660068.0
14966,5121,1155660479.0
3911,3914,1155660744.0
19568,25271,1155662583.0
5091,12166,1155662978.0
12410,791,1155663240.0
3914,3911,1155665154.0
2675,2285,1155677883.0
893,269,1155679111.0
7280,17426,1155679562.0
909,2701,1155680068.0
4616,6031,1155682584.0
4569,921,1155683047.0
21713,4271,1155683242.0
14966,4960,1155684061.0
14966,7890,1155685447.0
3608,3589,1155685458.0
690,2126,1155686087.0
2912,12329,1155686260.0
8029,10044,1155687333.0
38903,13732,1155687779.0
14966,1904,1155687941.0
14793,12329,1155688365.0
1305,2978,1155688845.0
14127,7159,1155689100.0
12634,2030,1155689324.0
921,4569,1155690553.0
19062,15894,1155690735.0
5849,8087,1155691015.0
134,6266,1155691124.0
19632,8087,1155691162.0
24533,13311,1155691358.0
574,779,1155691655.0
17368,1118,1155692432.0
14966,3880,1155692690.0
10098,10125,1155692732.0
22666,12984,1155693234.0
8505,8503,1155693846.0
11247,11234,1155693865.0
2183,21091,1155694020.0
14966,7514,1155694335.0
1964,1971,1155694539.0
1414,8742,1155695822.0
17454,25018,1155696519.0
14966,10675,1155696799.0
7159,14127,1155697079.0
14656,8630,1155697719.0
390,6445,1155697948.0
3287,2875,1155697971.0
5993,11664,1155698420.0
9215,13056,1155698527.0
2286,2277,1155698603.0
688,13905,1155699388.0
2875,3287,1155699449.0
512,96,1155699837.0
3009,2032,1155699965.0
8505,8503,1155700447.0
2891,12827,1155701990.0
12175,1913,1155702168.0
27211,12760,1155702359.0
15962,12760,1155702421.0
8087,5849,1155702711.0
3430,3424,1155703008.0
8742,1414,1155703172.0
27241,13311,1155704335.0
2978,1305,1155704525.0
3736,5106,1155705717.0
2851,2849,1155705793.0
5128,7506,1155706020.0
3874,7511,1155706331.0
14712,14715,1155706585.0
15953,14547,1155707289.0
14884,5105,1155707744.0
4789,13282,1155707805.0
22692,879,1155708171.0
3287,2875,1155708536.0
1024,2674,1155708804.0
14127,7118,1155709020.0
17426,7280,1155709084.0
12899,112,1155710773.0
499,498,1155711476.0
24669,4163,1155711809.0
7155,295,1155711933.0
11664,5993,1155712170.0
17820,5204,1155713911.0
2849,2851,1155714262.0
7118,14127,1155714541.0
154,19486,1155714886.0
3474,17623,1155716457.0
4585,17623,1155716555.0
18365,17036,1155717003.0
4392,8498,1155717027.0
4495,2508,1155717374.0
14966,7071,1155717524.0
12760,27211,1155718406.0
25018,17454,1155718661.0
8180,4292,1155719593.0
2321,12175,1155719661.0
11661,13812,1155719669.0
17454,25018,1155721212.0
11737,1046,1155721303.0
17706,3471,1155721676.0
1720,9324,1155722192.0
1571,2780,1155723469.0
7304,19686,1155723703.0
5054,9428,1155723768.0
2285,20329,1155723881.0
11038,22178,1155724681.0
1925,7522,1155725065.0
22588,12637,1155725526.0
146,547,1155725529.0
25577,17127,1155725989.0
1720,9324,1155726225.0
3529,3357,1155726918.0
1206,3357,1155726989.0
39721,420,1155727242.0
7118,17207,1155727254.0
15886,3532,1155727603.0
10127,11651,1155728028.0
5104,8630,1155729169.0
5704,4724,1155730060.0
15881,8630,1155730086.0
4960,8630,1155730207.0
2126,690,1155730217.0
22178,11038,1155730234.0
3300,8630,1155730347.0
3969,22939,1155730392.0
3357,3529,1155730557.0
4279,5238,1155730694.0
16796,12827,1155731206.0
17623,4585,1155731679.0
20337,16561,1155732510.0
21262,716,1155733012.0
19686,7304,1155733018.0
21262,716,1155733028.0
3728,3581,1155733044.0
22692,879,1155734640.0
27241,24533,1155735216.0
9051,11124,1155735577.0
8885,15578,1155736011.0
14966,3920,1155736332.0
1720,9324,1155737235.0
5249,1083,1155737258.0
29304,4871,1155737375.0
1720,9324,1155737397.0
5410,7511,1155737552.0
1088,1086,1155738700.0
690,2126,1155739256.0
12647,2875,1155739561.0
9650,9654,1155739584.0
5333,5590,1155740164.0
3193,1074,1155741744.0
8137,4569,1155746352.0
8124,4569,1155746469.0
2875,12647,1155746515.0
12175,5413,1155748971.0
8751,1414,1155751619.0
909,14555,1155763712.0
21235,15047,1155763742.0
4244,14194,1155763968.0
5590,5333,1155764348.0
9963,12440,1155764566.0
9455,6673,1155765648.0
12410,791,1155766291.0
18365,17036,1155766887.0
211,950,1155768816.0
6310,8072,1155769387.0
1770,1761,1155769602.0
8504,15792,1155770128.0
8504,20918,1155770295.0
17820,5204,1155770911.0
15309,15246,1155771853.0
14127,7118,1155772047.0
5884,5837,1155773547.0
15309,15305,1155773684.0
7118,14127,1155774315.0
11973,4909,1155774700.0
3464,375,1155777051.0
18949,35104,1155777461.0
2034,5616,1155777543.0
898,26316,1155778392.0
17780,1361,1155778797.0
5402,5403,1155778818.0
3532,15886,1155779324.0
2137,1422,1155780113.0
6083,862,1155780435.0
16290,5204,1155780513.0
776,498,1155780892.0
8022,6841,1155780984.0
25419,8949,1155782359.0
10024,11915,1155783099.0
22403,10025,1155783235.0
5692,5691,1155784482.0
19314,315,1155784896.0
1720,9324,1155785096.0
1720,9324,1155785145.0
12442,6946,1155785213.0
3911,9842,1155785691.0
3901,9842,1155785713.0
27786,7069,1155786597.0
9691,9086,1155787065.0
24533,27241,1155787556.0
4473,4598,1155788954.0
617,1414,1155790951.0
41041,13311,1155791698.0
390,416,1155791899.0
9650,7741,1155791910.0
416,390,1155792528.0
10384,27177,1155792733.0
8919,508,1155793816.0
11651,6616,1155794574.0
991,3806,1155795798.0
717,7781,1155796563.0
15563,10337,1155797243.0
9745,9746,1155797919.0
22063,8877,1155798592.0
5121,14966,1155798811.0
1720,9324,1155798961.0
4960,14966,1155799179.0
7890,14966,1155799378.0
3880,14966,1155799691.0
1878,1434,1155799731.0
10675,14966,1155799864.0
898,26316,1155800145.0
7071,14966,1155800185.0
3920,14966,1155800444.0
390,416,1155801093.0
9124,17949,1155801797.0
27177,10384,1155802689.0
22155,146,1155802955.0
2277,2286,1155803001.0
1422,2137,1155803015.0
547,146,1155803125.0
10384,27177,1155803433.0
21827,8920,1155803649.0
25419,22900,1155803720.0
15578,14882,1155803911.0
377,8959,1155804449.0
727,6922,1155804552.0
1774,1749,1155805480.0
8117,14882,1155805987.0
14836,16380,1155806531.0
7122,5735,1155806621.0
14095,14882,1155806823.0
14478,14480,1155807383.0
2992,6018,1155807396.0
5056,7071,1155807564.0
5884,2568,1155808677.0
582,429,1155808817.0
15309,5013,1155810343.0
12009,15553,1155811558.0
6404,6402,1155811748.0
9188,19449,1155812320.0
921,8345,1155812378.0
4331,8345,1155812420.0
8949,25419,1155813048.0
11651,10127,1155813082.0
2260,3004,1155813098.0
22900,25419,1155813155.0
23343,4163,1155813369.0
5704,4475,1155813431.0
10127,11651,1155813494.0
287,20964,1155813657.0
3421,416,1155814163.0
12009,15553,1155815586.0
779,574,1155815637.0
4249,874,1155815951.0
4998,8270,1155816022.0
1514,8877,1155816114.0
11024,8877,1155816471.0
11651,10127,1155816532.0
3474,6707,1155816971.0
39721,420,1155817134.0
12637,22588,1155817156.0
265,2962,1155817194.0
14835,23019,1155817246.0
20964,287,1155817345.0
39441,27058,1155817493.0
13121,8380,1155817528.0
16290,4182,1155817911.0
17166,1375,1155818276.0
4182,18532,1155818314.0
2286,2277,1155818975.0
2277,2286,1155819095.0
15309,15175,1155819369.0
416,390,1155819559.0
5704,2667,1155819774.0
390,416,1155819821.0
2898,553,1155820627.0
3706,3709,1155820879.0
4619,4821,1155821130.0
5988,12010,1155821293.0
1201,6125,1155821471.0
1418,5025,1155823438.0
1915,1749,1155824108.0
11110,8940,1155825027.0
4633,8175,1155825097.0
8624,3991,1155825687.0
8624,3991,1155825701.0
8561,14132,1155826337.0
16516,5090,1155826518.0
15894,19062,1155827119.0
5381,4172,1155827289.0
12684,2780,1155827478.0
4821,4619,1155829534.0
991,4634,1155829656.0
5451,10891,1155830202.0
11016,11077,1155830838.0
10025,22403,1155831063.0
1994,11077,1155831329.0
11682,3736,1155832291.0
4506,1709,1155847042.0
8345,4331,1155847741.0
10173,10179,1155847951.0
2200,35281,1155852560.0
3728,3581,1155852640.0
3593,3581,1155852841.0
6707,3474,1155854934.0
5704,950,1155855415.0
791,12410,1155855707.0
4733,1761,1155856273.0
10891,5451,1155858397.0
3904,2436,1155858787.0
5080,5451,1155859419.0
12440,14520,1155859756.0
2977,2975,1155860175.0
12318,4037,1155860273.0
6597,2975,1155860378.0
991,3806,1155861849.0
11682,11681,1155861878.0
530,9702,1155862555.0
12601,5868,1155862939.0
13671,13363,1155863700.0
5320,1435,1155864886.0
13579,11651,1155865128.0
16561,20337,1155865243.0
4433,591,1155865768.0
4993,414,1155866312.0
3290,2552,1155867331.0
11681,3695,1155867889.0
2614,722,1155867898.0
17630,4744,1155867926.0
1002,2614,1155868259.0
1984,56,1155868715.0
2614,722,1155868737.0
10385,28018,1155869269.0
3464,3822,1155869755.0
882,923,1155871180.0
28018,10385,1155871255.0
13798,11665,1155871459.0
12063,12061,1155871656.0
9940,7983,1155872442.0
11681,3695,1155872730.0
4386,1740,1155872985.0
3593,584,1155873389.0
8560,10103,1155874431.0
5691,5692,1155874442.0
12830,31846,1155875028.0
12830,31846,1155875035.0
12830,31846,1155875045.0
4960,4140,1155875071.0
15578,14882,1155876017.0
8117,14882,1155876275.0
22199,15138,1155876755.0
3326,3252,1155877271.0
9367,8343,1155877576.0
574,7576,1155877781.0
15578,14882,1155877951.0
4744,17630,1155878462.0
591,4433,1155878551.0
14343,11665,1155878969.0
15138,22199,1155879487.0
21827,22901,1155880564.0
12429,5556,1155881478.0
416,3421,1155881702.0
4140,4960,1155881984.0
5038,12788,1155882871.0
5038,12788,1155882997.0
17949,9249,1155883025.0
16405,11716,1155884898.0
4242,3423,1155884935.0
16162,5090,1155885329.0
1906,5090,1155885390.0
4249,874,1155886450.0
49372,420,1155887342.0
10103,8560,1155887540.0
6060,14194,1155887773.0
